ZAgrEc,modelo,year,time,month,somsc,agcacc,C/mes,MS/MES,Prod MS
SedimentoSur,daycent,1981,1981.42,MAY,3950,232.1,0.9,19,5159
SedimentoSur,daycent,1981,1981.50,JUN,3951,0.4,0.4,9,9
SedimentoSur,daycent,1981,1981.58,JUL,3953,2.0,1.6,36,45
SedimentoSur,daycent,1981,1981.67,AGO,3955,7.0,5.0,111,156
SedimentoSur,daycent,1981,1981.75,SET,3956,14.3,7.3,163,318
SedimentoSur,daycent,1981,1981.83,OCT,3960,24.8,10.5,233,552
SedimentoSur,daycent,1981,1981.92,NOV,3961,66.8,42.0,934,1485
SedimentoSur,daycent,1981,1982.00,DIC,3963,103.6,36.8,817,2302
SedimentoSur,daycent,1982,1982.08,ENE,3965,112.3,8.7,194,2496
SedimentoSur,daycent,1982,1982.17,FEB,3965,130.5,18.2,404,2900
SedimentoSur,daycent,1982,1982.25,MAR,3965,160.9,30.4,676,3576
SedimentoSur,daycent,1982,1982.33,ABR,3963,175.3,14.3,319,3895
SedimentoSur,daycent,1982,1982.42,MAY,3962,176.2,1.0,21,3916
SedimentoSur,daycent,1982,1982.50,JUN,3962,0.5,0.5,10,10
SedimentoSur,daycent,1982,1982.58,JUL,3963,1.1,0.7,15,25
SedimentoSur,daycent,1982,1982.67,AGO,3965,10.2,9.0,200,226
SedimentoSur,daycent,1982,1982.75,SET,3965,23.5,13.4,297,523
SedimentoSur,daycent,1982,1982.83,OCT,3965,41.2,17.7,393,915
SedimentoSur,daycent,1982,1982.92,NOV,3966,77.7,36.5,811,1726
SedimentoSur,daycent,1982,1983.00,DIC,3965,130.9,53.2,1183,2908
SedimentoSur,daycent,1983,1983.08,ENE,3963,181.3,50.4,1120,4029
SedimentoSur,daycent,1983,1983.17,FEB,3961,229.9,48.6,1079,5108
